matchId,teamId,win,laneEventTimestampMs,laneOutcome,adc_kills,adc_deaths,support_kills,support_deaths,jungle_kills,jungle_deaths,support_wardsPlaced,team_hordeKills,team_dragonKills,adc_masteryPoints,support_masteryPoints
KR_8353027238,200,True,657317,WIN,1,0,1,1,0,2,5,3,0,13487,103900
KR_8352958244,100,True,796283,WIN,6,3,1,3,2,2,14,3,0,196149,730578
KR_8352958244,200,False,796283,LOSE,2,6,3,6,4,4,11,0,1,38129,4334117
KR_8350931374,100,True,628349,WIN,0,0,0,0,5,0,7,3,0,195357,248320
KR_8350931374,200,False,628349,LOSE,0,2,0,2,1,3,5,0,1,426357,394097
KR_8341961346,100,True,548907,WIN,4,0,1,1,1,1,4,0,0,33583,583734
KR_8341961346,200,False,548907,LOSE,1,4,1,0,2,0,4,3,0,20440,75298
KR_8341920175,100,False,864716,LOSE,2,4,2,5,2,2,11,0,0,203313,15616
KR_8341920175,200,True,864716,WIN,5,2,2,4,3,0,9,3,1,70564,8547
KR_8341874376,100,True,740693,WIN,4,2,3,1,2,1,9,3,1,115371,34191
KR_8341874376,200,False,740693,LOSE,2,6,0,3,1,1,8,0,0,101544,10867
KR_8341785719,100,True,996315,WIN,5,0,1,1,2,1,23,3,1,102889,367039
KR_8341785719,200,False,996315,LOSE,0,4,2,3,4,5,62,0,0,462417,325051
KR_8341658595,100,True,764703,WIN,8,4,2,3,1,0,9,3,1,145007,114540
KR_8341658595,200,False,764703,LOSE,2,5,1,4,2,4,9,0,1,90623,213129
KR_8341553948,100,True,893015,WIN,1,1,2,4,8,0,16,3,1,20401,460427
KR_8341553948,200,False,893015,LOSE,3,4,2,3,1,3,15,0,1,5014,1778095
KR_8341495400,100,True,891058,LOSE,1,3,1,4,8,2,16,3,2,580580,40830
KR_8341495400,200,False,891058,WIN,1,2,4,3,3,7,47,0,0,59495,66589
KR_8341453394,100,False,716077,LOSE,1,3,2,6,4,4,5,2,1,112349,417853
KR_8341453394,200,True,716077,WIN,5,0,5,2,1,2,9,1,0,1168539,288656
KR_8341415394,100,False,788437,LOSE,1,4,2,6,1,3,8,1,0,105258,288656
KR_8341415394,200,True,788437,WIN,4,1,1,3,9,2,42,2,1,225465,57233
KR_8341389160,100,False,874653,LOSE,2,5,1,6,0,4,17,0,1,100093,92203
KR_8341389160,200,True,874653,WIN,4,1,8,4,5,1,13,3,0,36873,83211
KR_8341341242,100,False,884032,LOSE,1,3,2,8,1,5,21,2,0,77096,59476
KR_8341341242,200,True,884032,WIN,5,2,3,4,8,0,10,1,2,111306,185545
KR_8341292765,100,False,913184,LOSE,3,5,4,5,3,4,10,2,0,99145,288320
KR_8341292765,200,True,913184,WIN,6,1,1,4,7,2,12,1,1,90803,332619
KR_8341243654,100,False,859505,LOSE,0,1,2,4,5,3,13,3,0,458216,460427
KR_8341243654,200,True,859505,WIN,4,2,1,4,5,0,33,0,2,97265,69898
KR_8341194916,100,True,851335,LOSE,0,5,0,2,10,0,13,3,1,142548,87815
KR_8341194916,200,False,851335,WIN,3,4,1,1,2,3,12,0,0,63203,364772
KR_8341137467,100,False,908988,LOSE,1,2,1,4,2,2,14,0,1,610022,15504
KR_8341137467,200,True,908988,WIN,5,0,0,1,3,0,10,3,0,565229,6917
KR_8341070806,100,False,890786,WIN,3,2,1,3,3,1,52,2,1,62221,79599
KR_8341070806,200,True,890786,LOSE,4,3,1,3,0,1,32,1,1,80195,46301
KR_8341029298,100,True,888619,LOSE,2,1,1,3,3,5,17,0,0,72580,507765
KR_8341029298,200,False,888619,WIN,0,2,0,4,2,1,13,3,2,2504228,98852
KR_8340963895,100,False,566754,LOSE,0,3,0,3,2,2,3,0,0,55128,3878303
KR_8340963895,200,True,566754,WIN,3,1,2,0,5,0,2,3,0,1574,288656
KR_8348623798,100,False,1052979,WIN,4,4,4,3,2,5,21,2,1,6115,7517
KR_8348623798,200,True,1052979,LOSE,5,3,0,8,7,1,24,1,1,62092,725469
KR_8348613913,100,False,625786,LOSE,1,6,1,4,1,2,2,1,0,5778,68218
KR_8348613913,200,True,625786,WIN,8,0,2,2,4,2,7,1,0,9451,725469
KR_8346817984,100,True,774930,LOSE,4,1,8,4,8,1,9,0,1,393362,5144
KR_8346817984,200,False,774930,WIN,2,5,0,6,4,3,33,3,0,32817,5663
KR_8346522067,100,True,677117,WIN,6,0,3,0,5,3,5,3,0,17896,10423
KR_8346522067,200,False,677117,LOSE,2,5,1,4,1,2,7,0,1,32060,47250
KR_8346512385,100,True,884783,WIN,1,1,0,0,9,0,18,3,1,32782,327750
KR_8346512385,200,False,884783,LOSE,1,2,0,1,2,3,11,0,0,573929,29205
KR_8346498846,100,False,850450,LOSE,0,3,0,1,5,1,42,0,2,507705,7241
KR_8346498846,200,True,850450,WIN,4,1,0,1,3,3,14,3,0,389515,19849
KR_8346489760,100,True,681494,WIN,2,1,2,1,1,0,7,3,1,507705,63555
KR_8346489760,200,False,681494,LOSE,0,2,0,3,2,0,8,0,0,423591,35388
KR_8346477916,100,True,768617,WIN,3,2,2,1,2,1,8,0,2,250332,1507933
KR_8346477916,200,False,768617,LOSE,1,4,0,5,3,1,20,3,0,95617,658244
KR_8346462773,100,True,1054276,WIN,6,2,0,2,7,0,22,2,3,88086,13816
KR_8346462773,200,False,1054276,LOSE,1,3,1,5,3,4,20,1,0,277107,172083
KR_8346391740,100,True,908839,WIN,2,3,3,2,10,1,18,0,0,67015,166662
KR_8346391740,200,False,908839,LOSE,2,4,0,4,5,5,13,3,1,53923,147798
KR_8346349621,100,False,853823,LOSE,1,1,0,1,5,0,11,2,2,224584,32060
KR_8346349621,200,True,853823,WIN,2,0,0,2,2,4,15,1,0,296625,123962
KR_8346316455,100,False,944534,LOSE,3,1,0,2,2,3,21,3,0,2418863,109230
KR_8346316455,200,True,944534,WIN,3,2,0,3,3,0,18,0,2,202355,245434
KR_8355237528,100,False,904800,LOSE,4,6,1,9,0,7,13,0,0,147126,38501
KR_8355237528,200,True,904800,WIN,12,2,4,2,6,3,13,3,2,136172,645187
KR_8352196531,100,True,938102,WIN,2,1,3,1,1,2,14,3,1,341605,54929
KR_8352196531,200,False,938102,LOSE,2,2,0,3,4,1,20,0,1,62595,42487
KR_8352146253,100,True,947711,WIN,5,0,0,0,2,1,27,0,2,6126,27982
KR_8352146253,200,False,947711,LOSE,1,3,1,3,1,2,15,3,0,59754,622934
KR_8352105302,100,False,791767,LOSE,2,4,0,5,1,6,6,2,0,20591,122563
KR_8352105302,200,True,791767,WIN,1,2,3,2,10,1,10,1,2,28803,34739
KR_8348551657,100,True,876325,WIN,6,3,1,1,3,3,18,3,2,56008,236965
KR_8348551657,200,False,876325,LOSE,2,5,1,4,3,5,17,0,0,3163,1016489
KR_8348530869,100,False,804432,LOSE,2,1,1,6,1,4,12,0,0,285788,288656
KR_8348530869,200,True,804432,WIN,3,2,0,0,5,2,15,3,1,134574,170346
KR_8345872956,100,False,959613,LOSE,4,3,3,5,6,1,16,3,0,376044,325195
KR_8345872956,200,True,959613,WIN,6,3,0,4,5,3,16,0,1,440179,293630
KR_8345839271,100,False,778506,LOSE,2,4,1,3,2,1,9,1,0,40874,18751
KR_8345839271,200,True,778506,WIN,3,4,1,0,2,1,6,2,2,198171,27953
KR_8340455494,100,False,830204,LOSE,2,5,1,5,1,4,20,0,0,10111,135803
KR_8340455494,200,True,830204,WIN,7,2,0,2,7,0,11,3,2,379232,158432
KR_8340411747,100,True,881245,WIN,4,3,0,3,9,0,14,1,1,651254,490804
KR_8340411747,200,False,881245,LOSE,1,2,1,3,3,2,49,2,0,158747,10714
KR_8340349202,100,False,697148,LOSE,2,3,1,3,1,2,10,3,0,1168539,196215
KR_8340349202,200,True,697148,WIN,4,2,1,1,1,0,7,0,2,211784,86088
KR_8340280572,100,True,852032,WIN,3,5,0,3,0,2,10,3,0,2418863,3173
KR_8340280572,200,False,852032,LOSE,7,3,0,0,5,0,19,0,2,97265,743047
KR_8340234103,100,True,921184,WIN,4,3,1,3,5,1,10,3,2,104305,51312
KR_8340234103,200,False,921184,LOSE,1,3,0,6,4,6,11,0,0,42226,482587
KR_8340147854,100,True,781669,LOSE,3,4,1,4,7,3,11,0,1,36873,40144
KR_8340147854,200,False,781669,WIN,5,3,2,4,3,1,11,3,0,54342,107972
KR_8340042700,100,True,774745,WIN,7,1,4,2,4,1,30,3,0,360849,33610
KR_8340042700,200,False,774745,LOSE,1,5,3,6,2,2,12,0,1,164035,108944
KR_8348546633,100,False,742789,LOSE,1,4,0,8,2,2,9,1,0,122056,107972
KR_8348546633,200,True,742789,WIN,6,4,7,2,4,2,12,2,1,47034,4925
KR_8348507774,100,False,889800,WIN,3,4,1,2,3,1,10,3,1,126920,2736826
KR_8348507774,200,True,889800,LOSE,2,4,2,6,1,4,15,0,0,2567815,412293
KR_8348467740,100,False,858437,WIN,0,3,4,5,3,3,41,2,1,1295903,66589
KR_8348467740,200,True,858437,LOSE,4,2,2,4,5,4,15,1,1,5031679,60195
KR_8348436185,100,True,794334,WIN,10,1,0,1,0,0,14,3,1,293289,2692
KR_8348436185,200,False,794334,LOSE,1,3,0,4,3,3,11,0,0,378059,33348
KR_8347462576,100,False,606472,WIN,4,1,0,1,0,2,4,3,0,30776,26715
KR_8347462576,200,True,606472,LOSE,1,2,2,2,3,0,3,0,1,29798,10454
KR_8347374842,100,False,906301,LOSE,2,2,0,2,3,2,12,0,0,198171,52577
KR_8347374842,200,True,906301,WIN,5,2,1,2,3,1,15,3,1,147728,204802
KR_8344810240,100,True,856231,WIN,2,0,2,0,8,0,44,0,1,20401,72216
KR_8344810240,200,False,856231,LOSE,0,5,0,3,4,2,50,3,1,173401,300883
KR_8344659083,100,True,736135,WIN,3,0,1,0,3,2,12,1,0,137938,261709
KR_8344659083,200,False,736135,LOSE,0,2,0,2,2,1,13,2,1,253559,412177
KR_8353868398,100,True,777362,WIN,3,0,2,0,6,1,9,2,0,35161,150856
KR_8353868398,200,False,777362,LOSE,0,2,1,4,0,2,38,1,1,19671,13284
KR_8350170705,100,False,706203,LOSE,0,6,0,4,4,2,9,3,0,92126,104996
KR_8350170705,200,True,706203,WIN,5,0,3,1,4,2,8,0,1,17201,267451
KR_8350130496,100,False,988182,WIN,3,3,1,4,2,3,19,0,0,92410,283345
KR_8350130496,200,True,988182,LOSE,5,3,0,1,2,1,17,3,2,92126,127513
KR_8347888442,100,True,703880,WIN,4,2,2,2,7,0,10,2,1,553314,10348
KR_8347888442,200,False,703880,LOSE,3,7,1,1,1,2,14,1,0,68207,9930
KR_8347738008,100,True,987515,WIN,3,5,3,4,6,1,19,2,1,1868186,2296793
KR_8347738008,200,False,987515,LOSE,4,3,3,4,2,2,18,1,1,64243,69126
KR_8347697207,100,False,935426,WIN,4,6,0,2,2,0,13,0,0,246534,1103504
KR_8347697207,200,True,935426,LOSE,4,2,2,3,5,1,11,3,1,302712,271495
KR_8347024622,100,False,701722,LOSE,0,3,1,1,5,1,11,3,0,3002,1479269
KR_8347024622,200,True,701722,WIN,4,0,0,1,3,2,12,0,1,36310,46471
KR_8346973967,100,True,883358,WIN,3,3,3,3,3,2,9,3,0,68207,203976
KR_8346973967,200,False,883358,LOSE,0,3,1,2,5,4,12,0,1,36310,9051
KR_8346743929,100,False,798853,WIN,8,3,0,1,4,1,13,1,0,742841,127479
KR_8346743929,200,True,798853,LOSE,1,6,0,4,5,0,14,2,1,68207,79069
KR_8345824391,100,True,690801,WIN,3,2,2,2,5,0,9,1,1,719404,6003201
KR_8345824391,200,False,690801,LOSE,2,5,1,2,2,4,7,2,0,68207,236263
KR_8345694599,100,True,957556,WIN,1,1,1,1,3,1,50,3,1,148643,37982
KR_8345694599,200,False,957556,LOSE,0,1,1,1,2,2,17,0,1,64243,85813
KR_8345635183,100,True,625033,WIN,3,1,3,2,2,1,9,1,1,9873,320217
KR_8345635183,200,False,625033,LOSE,3,4,0,3,0,1,8,2,0,92126,644615
KR_8345614374,100,True,781790,WIN,7,3,0,1,7,1,11,2,1,68207,438692
KR_8345614374,200,False,781790,LOSE,3,5,2,5,1,4,14,1,0,45400,299255
KR_8345593119,100,True,708785,WIN,4,1,0,1,0,1,7,3,1,267836,21336
KR_8345593119,200,False,708785,LOSE,0,4,1,3,2,0,4,0,0,3949,29121
KR_8345514794,100,False,953866,WIN,3,3,1,3,2,1,13,3,1,649147,187764
KR_8345514794,200,True,953866,LOSE,5,4,0,1,5,2,17,0,1,547419,522156
KR_8344582440,100,False,945283,LOSE,1,4,0,0,7,1,9,0,0,92126,67061
KR_8344582440,200,True,945283,WIN,3,4,1,1,2,2,31,3,1,497586,4687
KR_8355182357,100,False,739639,LOSE,2,4,3,2,4,4,41,0,0,810269,29488
KR_8355182357,200,True,739639,WIN,1,5,4,4,5,0,10,3,2,9893,26491
KR_8355148782,100,True,1008970,WIN,2,3,1,3,8,4,13,3,2,622798,185404
KR_8355148782,200,False,1008970,LOSE,2,3,1,3,6,3,16,0,0,447169,562
KR_8353747748,100,True,830394,WIN,3,2,0,3,8,1,11,3,0,78372,59688
KR_8353747748,200,False,830394,LOSE,3,3,0,3,3,3,49,0,2,554294,171436
KR_8353363038,100,True,1060418,LOSE,3,2,0,0,5,0,11,0,0,203891,13330
KR_8353363038,200,False,1060418,WIN,1,3,1,4,2,1,24,3,2,348286,871
KR_8351527485,100,True,809494,WIN,6,3,1,4,12,1,15,3,2,504161,95267
KR_8351527485,200,False,809494,LOSE,3,7,4,6,5,3,12,0,0,78864,143456
KR_8346642537,100,False,899250,LOSE,1,5,0,2,4,0,18,3,0,204640,619164
KR_8346642537,200,True,899250,WIN,2,2,1,3,4,0,15,0,2,313864,191930
KR_8346548916,100,True,796102,WIN,6,2,0,1,5,1,12,3,1,49956,23284
KR_8346548916,200,False,796102,LOSE,4,6,0,4,0,2,8,0,0,313864,160928
KR_8346553186,100,True,791757,WIN,6,1,1,1,9,1,11,0,1,36310,30777
KR_8346553186,200,False,791757,LOSE,0,6,0,5,7,4,12,3,0,10363,17214
KR_8346516117,100,False,805569,WIN,4,0,0,3,3,1,9,0,0,1778151,317058
KR_8346516117,200,True,805569,LOSE,0,3,1,2,2,2,45,3,1,126502,62335
KR_8353026408,100,False,1034334,WIN,1,1,1,0,5,1,70,3,2,64234,20081
KR_8353026408,200,True,1034334,LOSE,2,5,1,5,1,4,22,0,0,102890,49975
KR_8353014275,100,True,711446,WIN,7,2,2,1,5,2,10,2,1,20606,143456
KR_8353014275,200,False,711446,LOSE,0,5,1,6,3,1,8,1,0,317965,44348
KR_8349658086,100,False,741992,LOSE,4,4,1,3,3,3,32,1,0,64866,25897
KR_8349658086,200,True,741992,WIN,3,5,0,1,5,2,13,2,2,93667,185277
KR_8347359234,100,False,701300,LOSE,1,2,0,1,3,2,32,0,0,310191,256960
KR_8347359234,200,True,701300,WIN,1,2,0,0,5,0,14,3,0,216859,490804
KR_8346389285,100,False,957229,LOSE,2,2,1,1,1,1,60,0,0,115995,171436
KR_8346389285,200,True,957229,WIN,2,2,1,2,1,0,21,3,2,145590,2498772
KR_8339586846,100,False,775043,LOSE,0,7,6,7,5,5,9,0,0,176148,71860
KR_8339586846,200,True,775043,WIN,5,3,1,4,11,1,12,3,0,17852,45694
KR_8354610583,100,True,893743,LOSE,3,3,2,1,3,1,14,3,0,89437,53551
KR_8354610583,200,False,893743,WIN,2,0,0,3,4,2,11,0,1,514341,80473
KR_8354066889,100,True,931846,LOSE,3,1,0,4,8,1,12,0,1,181533,65224
KR_8354066889,200,False,931846,WIN,4,4,2,2,3,4,19,3,0,145269,53551
KR_8353955890,100,True,827268,WIN,7,1,1,2,2,3,15,3,0,634485,713117
KR_8353955890,200,False,827268,LOSE,2,4,3,3,1,3,46,0,1,379232,205551
KR_8353019024,100,False,880441,LOSE,0,2,2,3,2,1,14,3,0,81005,1125035
KR_8353019024,200,True,880441,WIN,3,2,1,0,1,3,17,0,1,34449,330040
KR_8355202181,100,False,887854,LOSE,5,6,0,6,2,2,14,3,2,93473,4155
KR_8355202181,200,True,887854,WIN,5,4,7,2,7,1,11,0,0,765765,645187
KR_8355159636,100,True,645303,WIN,3,2,6,4,4,2,7,0,1,171271,148295
KR_8355159636,200,False,645303,LOSE,2,6,1,4,2,4,2,0,0,15117,683901
KR_8352990968,100,True,933316,LOSE,8,3,2,2,1,2,12,3,2,242231,69494
KR_8352990968,200,False,933316,WIN,1,4,1,4,4,3,14,0,0,38114,3661
KR_8352964606,100,False,776024,LOSE,4,5,1,3,3,6,11,0,0,746,389
KR_8352964606,200,True,776024,WIN,5,4,2,2,5,1,9,3,1,3731,103900
KR_8352780405,100,False,952814,WIN,2,5,1,2,4,3,20,3,0,1622,11284
KR_8352780405,200,True,952814,LOSE,3,1,0,7,7,0,11,0,2,775050,5578
KR_8351558811,100,False,739061,LOSE,1,6,2,4,2,4,5,0,0,12563,95718
KR_8351558811,200,True,739061,WIN,4,2,4,3,3,1,11,3,1,296625,4594
KR_8351558383,100,False,802035,LOSE,1,3,0,4,0,4,8,3,0,360,6169
KR_8351558383,200,True,802035,WIN,5,1,4,0,4,1,14,0,1,5283,20734
KR_8351913924,100,False,855816,LOSE,2,2,0,1,4,2,12,0,0,90855,19199
KR_8351913924,200,True,855816,WIN,2,2,2,3,1,1,14,3,2,915061,77068
KR_8351867250,100,False,943615,LOSE,3,1,0,5,3,2,11,1,0,759127,23295
KR_8351867250,200,True,943615,WIN,3,1,3,2,2,0,17,2,1,433928,628858
KR_8351812984,100,True,954387,LOSE,4,4,3,4,5,2,18,3,1,212177,44762
KR_8351812984,200,False,954387,WIN,5,5,1,3,9,2,54,0,0,272196,35768
KR_8351585386,100,True,624841,WIN,5,0,0,0,3,1,8,0,1,35966,214363
KR_8351585386,200,False,624841,LOSE,0,3,0,2,2,0,6,3,0,43757,18006
KR_8351576094,100,False,765667,WIN,0,1,3,4,6,2,9,3,0,273116,62783
KR_8351576094,200,True,765667,LOSE,2,4,0,1,5,2,11,0,1,382291,131136
KR_8351571152,100,True,912885,WIN,2,0,1,3,1,1,21,3,0,37633,361179
KR_8351571152,200,False,912885,LOSE,1,4,1,0,2,1,17,0,2,292686,131136
KR_8351554278,100,True,1018187,LOSE,3,3,0,3,3,1,15,1,1,902457,2001497
KR_8351554278,200,False,1018187,WIN,2,6,1,2,5,2,19,2,0,71617,59137
KR_8351529735,100,True,913445,WIN,2,3,0,3,3,6,18,1,1,548057,361179
KR_8351529735,200,False,913445,LOSE,1,3,1,1,9,0,54,2,1,902457,296762
KR_8350303017,100,True,850676,WIN,7,3,3,3,11,0,16,1,1,72805,1016489
KR_8350303017,200,False,850676,LOSE,3,8,1,8,2,5,43,2,0,63979,257529
KR_8350232452,100,False,810369,LOSE,1,3,0,2,1,1,14,3,0,72805,9110
KR_8350232452,200,True,810369,WIN,5,1,0,0,3,1,46,0,2,198171,115041
KR_8350203717,100,True,761394,WIN,0,0,1,0,10,1,12,3,0,13848,16402
KR_8350203717,200,False,761394,LOSE,1,0,0,1,1,5,14,0,1,156156,306012
KR_8350171971,100,True,851571,WIN,6,1,1,2,5,2,30,3,2,47757,37237
KR_8350171971,200,False,851571,LOSE,2,5,0,3,2,6,48,0,0,8186,6796
KR_8350154316,100,True,932485,WIN,3,3,1,1,6,4,22,3,1,109196,4233
KR_8350154316,200,False,932485,LOSE,3,4,1,2,3,6,15,0,1,810269,9452
KR_8349982889,100,False,828985,LOSE,3,3,0,1,2,1,14,0,1,143753,54929
KR_8349982889,200,True,828985,WIN,0,2,1,0,5,0,45,3,0,61409,321006
KR_8349965966,100,True,1069905,LOSE,2,2,1,5,6,8,24,0,0,6168,33601
KR_8349965966,200,False,1069905,WIN,1,2,4,7,7,4,22,3,2,1778151,14414
KR_8352211498,100,False,1084674,LOSE,5,3,1,2,6,3,43,3,1,44674,8392
KR_8352211498,200,True,1084674,WIN,0,5,0,3,6,1,21,0,1,276733,27549
KR_8349369454,100,True,778256,LOSE,0,1,1,0,1,0,11,1,1,61301,784776
KR_8349369454,200,False,778256,WIN,1,0,0,0,0,0,13,2,0,176878,397832
KR_8349317560,100,False,832375,WIN,1,4,0,5,5,5,11,0,1,46839,95393
KR_8349317560,200,True,832375,LOSE,5,5,3,1,3,1,7,3,0,1287870,1663
KR_8349021299,100,True,715653,WIN,2,3,8,3,1,1,3,3,2,12264,16720
KR_8349021299,200,False,715653,LOSE,2,5,1,3,3,4,33,0,0,87966,5008
KR_8348761901,100,False,918904,WIN,8,5,0,4,0,6,14,3,0,218189,30777
KR_8348761901,200,True,918904,LOSE,5,4,2,4,11,1,14,0,2,15013,129979
KR_8348754408,100,False,685133,LOSE,1,4,1,4,1,0,0,1,0,211913,35441
KR_8348754408,200,True,685133,WIN,6,0,1,2,2,0,6,2,1,39468,62783
KR_8347260520,100,True,820662,WIN,8,1,0,3,0,2,10,0,2,386503,43733
KR_8347260520,200,False,820662,LOSE,1,6,2,4,2,1,14,3,0,58233,654472
KR_8347196794,100,True,1038941,WIN,5,3,5,1,5,1,24,0,1,290959,456117
KR_8347196794,200,False,1038941,LOSE,3,5,1,4,1,4,17,3,0,525914,2085319
KR_8347128774,100,False,1028856,LOSE,2,5,2,3,5,5,12,0,0,1828546,668
KR_8347128774,200,True,1028856,WIN,4,6,3,0,6,1,21,3,2,82437,159783
KR_8343129957,100,True,803785,WIN,0,2,3,3,3,1,14,1,0,308690,806095
KR_8343129957,200,False,803785,LOSE,2,3,1,2,3,2,11,2,1,126246,5131
KR_8342039394,100,True,910515,LOSE,2,4,0,3,2,3,9,2,0,6906,22970
KR_8342039394,200,False,910515,WIN,2,2,0,4,3,2,11,1,2,63196,30553
KR_8341992710,100,False,939334,LOSE,3,4,0,4,5,0,12,0,1,546827,98852
KR_8341992710,200,True,939334,WIN,4,3,0,3,6,1,19,3,1,386503,39937
KR_8341925850,100,True,777681,LOSE,0,2,0,3,3,0,13,3,1,38964,40774
KR_8341925850,200,False,777681,WIN,3,0,2,0,1,3,13,0,0,17033,159783
KR_8341767679,100,False,740446,LOSE,2,3,0,3,0,1,8,1,0,25026,40267
KR_8341767679,200,True,740446,WIN,2,2,1,0,4,0,40,2,2,642178,585069
KR_8341697224,100,False,855123,WIN,1,1,1,4,6,1,13,1,1,183958,23175
KR_8341697224,200,True,855123,LOSE,1,2,1,3,3,3,10,2,1,290959,85674
KR_8354399919,100,True,766223,LOSE,0,3,3,2,4,1,7,2,0,181533,6003201
KR_8354399919,200,False,766223,WIN,4,1,2,3,2,4,7,1,1,25255,126788
KR_8354356797,100,True,869537,WIN,2,2,1,2,5,1,14,3,1,1160004,254284
KR_8354356797,200,False,869537,LOSE,2,3,0,3,0,3,12,0,1,59796,1446511
KR_8352032874,100,True,857844,LOSE,0,3,1,1,3,1,50,3,1,32817,24790
KR_8352032874,200,False,857844,WIN,2,1,0,2,3,2,13,0,1,148643,1900
KR_8351985585,100,True,1029663,WIN,2,6,8,4,5,3,18,3,1,184743,19722
KR_8351985585,200,False,1029663,LOSE,7,3,0,4,6,3,22,0,1,1866,4012
KR_8348920926,100,True,885242,WIN,4,1,3,5,3,1,17,3,2,21216,18620
KR_8348920926,200,False,885242,LOSE,3,4,1,2,1,2,13,0,0,565229,784776
KR_8348903433,100,False,1080792,LOSE,2,6,0,9,1,4,67,3,0,261811,88994
KR_8348903433,200,True,1080792,WIN,9,3,0,2,13,0,21,0,2,255590,42511
KR_8347877328,100,True,1084321,WIN,5,2,0,3,4,0,64,3,2,51363,115011
KR_8347877328,200,False,1084321,LOSE,2,4,0,3,4,4,20,0,0,20424,299255
KR_8347202912,100,True,919703,LOSE,5,1,1,4,2,4,58,0,0,264287,374806
KR_8347202912,200,False,919703,WIN,1,4,1,6,7,2,16,3,2,36310,395590
KR_8345017957,100,False,720341,LOSE,2,4,2,2,3,0,6,1,0,18180,35568
KR_8345017957,200,True,720341,WIN,5,2,1,3,1,2,6,2,1,12680,10613
KR_8341686373,100,True,1137911,LOSE,2,0,0,3,12,1,74,0,1,276766,585069
KR_8341686373,200,False,1137911,WIN,1,3,0,7,5,4,67,3,2,50417,57233
KR_8341622931,100,False,851802,LOSE,2,4,0,3,0,1,10,0,0,301568,7466
KR_8341622931,200,True,851802,WIN,6,0,0,2,1,0,12,3,1,113907,20922
KR_8340167743,100,False,652677,LOSE,2,3,0,3,2,1,9,2,0,89706,9507
KR_8340167743,200,True,652677,WIN,4,1,5,1,1,0,26,1,1,99573,69898
KR_8338755979,100,False,971028,WIN,3,5,0,4,4,4,16,3,1,685439,6669
KR_8338755979,200,True,971028,LOSE,7,3,1,3,7,1,22,0,1,175113,190207
KR_8337282556,100,True,907209,WIN,1,0,1,7,9,1,9,2,0,350482,155449
KR_8337282556,200,False,907209,LOSE,2,2,0,3,2,4,16,1,1,544525,35145
KR_8354605363,100,True,1050031,WIN,4,1,1,1,7,2,25,0,1,44542,48646
KR_8354605363,200,False,1050031,LOSE,3,4,0,5,2,2,16,3,1,16219,87383
KR_8354561911,100,False,994797,LOSE,5,4,3,3,3,4,17,3,1,37408,10893
KR_8354561911,200,True,994797,WIN,2,3,2,4,5,3,21,0,1,93066,24568
KR_8349843028,100,True,751549,LOSE,1,1,1,4,2,0,7,0,2,211728,251159
KR_8349843028,200,False,751549,WIN,3,1,0,0,2,1,10,3,0,157202,356283
KR_8349783772,100,True,995001,WIN,4,0,0,2,2,1,18,1,1,397002,541972
KR_8349783772,200,False,995001,LOSE,0,1,1,3,1,1,18,2,0,853002,6431
KR_8349027164,100,True,986872,WIN,2,3,0,3,5,4,17,0,1,71825,45428
KR_8349027164,200,False,986872,LOSE,3,2,2,2,3,1,15,3,1,26187,23087
KR_8348984191,100,True,854650,WIN,2,4,0,2,7,4,14,3,1,198171,18793
KR_8348984191,200,False,854650,LOSE,1,3,3,4,0,3,11,0,0,34018,25403
KR_8346348872,100,False,950348,LOSE,3,5,11,5,3,3,19,0,0,7139,34317
KR_8346348872,200,True,950348,WIN,7,6,2,6,2,1,8,3,0,407191,22010
KR_8346261101,100,False,1044663,LOSE,0,2,4,2,0,3,36,3,0,49851,105474
KR_8346261101,200,True,1044663,WIN,4,1,2,2,5,1,29,0,2,1163230,2498772
KR_8346203638,100,False,849098,WIN,4,3,1,5,5,1,12,3,2,423591,60195
KR_8346203638,200,True,849098,LOSE,6,3,2,5,3,5,47,0,0,212177,88518
KR_8344574920,100,True,984169,WIN,2,3,3,1,3,2,11,2,2,117852,254284
KR_8344574920,200,False,984169,LOSE,2,3,1,3,3,2,11,1,0,262246,23791
KR_8342350696,100,False,802677,WIN,3,2,1,2,5,2,13,1,0,902457,662993
KR_8342350696,200,True,802677,LOSE,4,3,1,1,1,1,10,2,1,249359,52715
KR_8342318812,100,True,698918,WIN,4,2,1,1,1,2,8,3,1,349115,136938
KR_8342318812,200,False,698918,LOSE,1,4,1,1,4,0,8,0,0,137290,11956
KR_8340366944,100,False,1061141,WIN,2,5,0,3,3,3,64,3,1,10308,22612
KR_8340366944,200,True,1061141,LOSE,5,2,3,3,5,2,28,0,0,173563,197065
KR_8340328346,100,True,1018006,WIN,1,3,1,2,10,2,33,3,1,5825,3644
KR_8340328346,200,False,1018006,LOSE,3,4,0,4,5,1,17,0,1,470828,107306
KR_8340290082,100,True,788070,WIN,4,1,2,1,4,1,31,3,1,13591,17462
KR_8340290082,200,False,788070,LOSE,1,3,0,4,4,2,9,0,0,1046805,12736
KR_8340196689,100,False,943861,LOSE,1,3,1,3,2,1,11,3,0,122738,107306
KR_8340196689,200,True,943861,WIN,1,0,4,3,3,0,16,0,2,16700,69495
KR_8353544019,100,False,854925,WIN,1,2,1,3,3,2,47,3,1,5191,58334
KR_8353544019,200,True,854925,LOSE,3,3,2,1,2,5,14,0,0,82116,106259
